t, y
76.8125, 0
76.8281, 0
76.8438, 0
76.8594, 0
76.875, 0
76.8906, 0
76.9062, 0
76.9219, 0
76.9375, 0
76.9531, 0
76.9688, 0
76.9844, 0
77, 0
77.0156, 0
77.0312, 0
77.0469, 0
77.0625, 0
77.0781, 0
77.0938, 0
77.1094, 0
77.125, 0
77.1406, 0
77.1562, 0
77.1719, 0
77.1875, 0
77.2031, 0
77.2188, 0
77.2344, 0
77.25, 0
77.2656, 0
77.2812, 0
77.2969, 0
77.3125, 0
77.3281, 0
77.3438, 0
77.3594, 0
77.375, 0
77.3906, 0
77.4062, 0
77.4219, 0
77.4375, 0
77.4531, 0
77.4688, 0
77.4844, 0
77.5, 0
77.5156, 0
77.5312, 0
77.5469, 0
77.5625, 0
77.5781, 0
77.5938, 0
77.6094, 0
77.625, 0
77.6406, 0
77.6562, 0
77.6719, 0
77.6875, 0
77.7031, 0
77.7188, 0
77.7344, 0
77.75, 0
77.7656, 0
77.7812, 0
77.7969, 0
77.8125, 0
77.8281, 0
77.8438, 0
77.8594, 0
77.875, 0
77.8906, 0
77.9062, 0
77.9219, 0
77.9375, 0
77.9531, 0
77.9688, 0
77.9844, 0
78, 0
78.0156, 0
78.0312, 0
78.0469, 0
78.0625, 0
78.0781, 0
78.0938, 0
78.1094, 0
78.125, 0
78.1406, 0
78.1562, 0
78.1719, 0
78.1875, 0
78.2031, 0
78.2188, 0
78.2344, 0
78.25, 0
78.2656, 0
78.2812, 0
78.2969, 0
78.3125, 0
78.3281, 0
78.3438, 0
78.3594, 0
78.375, 0
78.3906, 0
78.4062, 0
78.4219, 0
78.4375, 0
78.4531, 0
78.4688, 0
78.4844, 0
78.5, 0
78.5156, 0
78.5312, 0
78.5469, 0
78.5625, 0
78.5781, 0
78.5938, 0
78.6094, 0
78.625, 0
78.6406, 0
78.6562, 0
78.6719, 0
78.6875, 0
78.7031, 0
78.7188, 0
78.7344, 0
78.75, 0
78.7656, 0
78.7812, 0
78.7969, 0
78.8125, 0
78.8281, 0
78.8438, 0
78.8594, 0
78.875, 0
78.8906, 0
78.9062, 0
78.9219, 0
78.9375, 0
78.9531, 0
78.9688, 0
78.9844, 0
79, 0
79.0156, 0
79.0312, 0
79.0469, 0
79.0625, 0
79.0781, 0
79.0938, 0
79.1094, 0
79.125, 0
79.1406, 0
79.1562, 0
79.1719, 0
79.1875, 0
79.2031, 0
79.2188, 0
79.2344, 0
79.25, 0
79.2656, 0
79.2812, 0
79.2969, 0
79.3125, 0
79.3281, 0
79.3438, 0
79.3594, 0
79.375, 0
79.3906, 0
79.4062, 0
79.4219, 0
79.4375, 0
79.4531, 0
79.4688, 0
79.4844, 0
79.5, 0
79.5156, 0
79.5312, 0
79.5469, 0
79.5625, 0
79.5781, 0
79.5938, 0
79.6094, 0
79.625, 0
79.6406, 0
79.6562, 0
79.6719, 0
79.6875, 0
79.7031, 0
79.7188, 0
79.7344, 0
79.75, 0
79.7656, 0
79.7812, 0
79.7969, 0
79.8125, 0
79.8281, 0
79.8438, 0
79.8594, 0
79.875, 0
79.8906, 0
79.9062, 0
79.9219, 0
79.9375, 0
79.9531, 0
79.9688, 0
79.9844, 0
80, 0
80.0156, 0
80.0312, 0
80.0469, 0
80.0625, 0
80.0781, 0
80.0938, 0
80.1094, 0
80.125, 0
80.1406, 0
80.1562, 0
80.1719, 0
80.1875, 0
80.2031, 0
80.2188, 0
80.2344, 0
80.25, 0
80.2656, 0
80.2812, 0
80.2969, 0
80.3125, 0
80.3281, 0
80.3438, 0
80.3594, 0
80.375, 0
80.3906, 0
80.4062, 0
80.4219, 0
80.4375, 0
80.4531, 0
80.4688, 0
80.4844, 0
80.5, 0
80.5156, 0
80.5312, 0
80.5469, 0
80.5625, 0
80.5781, 0
80.5938, 0
80.6094, 0
80.625, 0
80.6406, 0
80.6562, 0
80.6719, 0
80.6875, 0
80.7031, 0
80.7188, 0
80.7344, 0
80.75, 0
80.7656, 0
80.7812, 0
80.7969, 0
80.8125, 0
80.8281, 0
80.8438, 0
80.8594, 0
80.875, 0
80.8906, 0
80.9062, 0
80.9219, 0
80.9375, 0
80.9531, 0
80.9688, 0
80.9844, 0
81, 0
81.0156, 0
81.0312, 0
81.0469, 0
81.0625, 0
81.0781, 0
81.0938, 0
81.1094, 0
81.125, 0
81.1406, 0
81.1562, 0
81.1719, 0
81.1875, 0
81.2031, 0
81.2188, 0
81.2344, 0
81.25, 0
81.2656, 0
81.2812, 0
81.2969, 0
81.3125, 0
81.3281, 0
81.3438, 0
81.3594, 0
81.375, 0
81.3906, 0
81.4062, 0
81.4219, 0
81.4375, 0
81.4531, 0
81.4688, 0
81.4844, 0
81.5, 0
81.5156, 0
81.5312, 0
81.5469, 0
81.5625, 0
81.5781, 0
81.5938, 0
81.6094, 0
81.625, 0
81.6406, 0
81.6562, 0
81.6719, 0
81.6875, 0
81.7031, 0
81.7188, 0
81.7344, 0
81.75, 0
81.7656, 0
81.7812, 0
81.7969, 0
81.8125, 0
81.8281, 0
81.8438, 0
81.8594, 0
81.875, 0
81.8906, 0
81.9062, 0
81.9219, 0
81.9375, 0
81.9531, 0
81.9688, 0
81.9844, 0
82, 0
82.0156, 0
82.0312, 0
82.0469, 0
82.0625, 0
82.0781, 0
82.0938, 0
82.1094, 0
82.125, 0
82.1406, 0
82.1562, 0
82.1719, 0
82.1875, 0
82.2031, 0
82.2188, 0
82.2344, 0
82.25, 0
82.2656, 0
82.2812, 0
82.2969, 0
82.3125, 0
82.3281, 0
82.3438, 0
82.3594, 0
82.375, 0
82.3906, 0
82.4062, 0
82.4219, 0
82.4375, 0
82.4531, 0
82.4688, 0
82.4844, 0
82.5, 0
82.5156, 0
82.5312, 0
82.5469, 0
82.5625, 0
82.5781, 0
82.5938, 0
82.6094, 0
82.625, 0
82.6406, 0
82.6562, 0
82.6719, 0
82.6875, 0
82.7031, 0
82.7188, 0
82.7344, 0
82.75, 0
82.7656, 0
82.7812, 0
82.7969, 0
82.8125, 0
82.8281, 0
82.8438, 0
82.8594, 0
82.875, 0
82.8906, 0
82.9062, 0
82.9219, 0
82.9375, 0
82.9531, 0
82.9688, 0
82.9844, 0
83, 0
83.0156, 0
83.0312, 0
83.0469, 0
83.0625, 0
83.0781, 0
83.0938, 0
83.1094, 0
83.125, 0
83.1406, 0
83.1562, 0
83.1719, 0
83.1875, 0
83.2031, 0
83.2188, 0
83.2344, 0
83.25, 0
83.2656, 0
83.2812, 0
83.2969, 0
83.3125, 0
83.3281, 0
83.3438, 0
83.3594, 0
83.375, 0
83.3906, 0
83.4062, 0
83.4219, 0
83.4375, 0
83.4531, 0
83.4688, 0
83.4844, 0
83.5, 0
83.5156, 0
83.5312, 0
83.5469, 0
83.5625, 0
83.5781, 0
83.5938, 0
83.6094, 0
83.625, 0
83.6406, 0
83.6562, 0
83.6719, 0
83.6875, 0
83.7031, 0
83.7188, 0
83.7344, 0
83.75, 0
83.7656, 0
83.7812, 0
83.7969, 0
83.8125, 0
83.8281, 0
83.8438, 0
83.8594, 0
83.875, 0
83.8906, 0
83.9062, 0
83.9219, 0
83.9375, 0
83.9531, 0
83.9688, 0
83.9844, 0
84, 0
84.0156, 0
84.0312, 0
84.0469, 0
84.0625, 0
84.0781, 0
84.0938, 0
84.1094, 0
84.125, 0
84.1406, 0
84.1562, 0
84.1719, 0
84.1875, 0
84.2031, 0
84.2188, 0
84.2344, 0
84.25, 0
84.2656, 0
84.2812, 0
84.2969, 0
84.3125, 0
84.3281, 0
84.3438, 0
84.3594, 0
84.375, 0
84.3906, 0
84.4062, 0
84.4219, 0
84.4375, 0
84.4531, 0
84.4688, 0
84.4844, 0
84.5, 0
84.5156, 0
84.5312, 0
84.5469, 0
84.5625, 0
84.5781, 0
84.5938, 0
84.6094, 0
84.625, 0
84.6406, 0
84.6562, 0
84.6719, 0
84.6875, 0
84.7031, 0
84.7188, 0
84.7344, 0
84.75, 0
84.7656, 0
84.7812, 0
84.7969, 0
84.8125, 0
84.8281, 0
84.8438, 0
84.8594, 0
84.875, 0
84.8906, 0
84.9062, 0
84.9219, 0
84.9375, 0
84.9531, 0
84.9688, 0
84.9844, 0
85, 0
85.0156, 0
85.0312, 0
85.0469, 0
85.0625, 0
85.0781, 0
85.0938, 0
85.1094, 0
85.125, 0
85.1406, 0
85.1562, 0
85.1719, 0
85.1875, 0
85.2031, 0
85.2188, 0
85.2344, 0
85.25, 0
85.2656, 0
85.2812, 0
85.2969, 0
85.3125, 0
85.3281, 0
85.3438, 0
85.3594, 0
85.375, 0
85.3906, 0
85.4062, 0
85.4219, 0
85.4375, 0
85.4531, 0
85.4688, 0
85.4844, 0
85.5, 0
85.5156, 0
85.5312, 0
85.5469, 0
85.5625, 0
85.5781, 0
85.5938, 0
85.6094, 0
85.625, 0
85.6406, 0
85.6562, 0
85.6719, 0
85.6875, 0
85.7031, 0
85.7188, 0
85.7344, 0
85.75, 0
85.7656, 0
85.7812, 0
85.7969, 0
85.8125, 0
85.8281, 0
85.8438, 0
85.8594, 0
85.875, 0
85.8906, 0
85.9062, 0
85.9219, 0
85.9375, 0
85.9531, 0
85.9688, 0
85.9844, 0
86, 0
86.0156, 0
86.0312, 0
86.0469, 0
86.0625, 0
86.0781, 0
86.0938, 0
86.1094, 0
86.125, 0
86.1406, 0
86.1562, 0
86.1719, 0
86.1875, 0
86.2031, 0
86.2188, 0
86.2344, 0
86.25, 0
86.2656, 0
86.2812, 0
86.2969, 0
86.3125, 0
86.3281, 0
86.3438, 0
86.3594, 0
86.375, 0
86.3906, 0
86.4062, 0
86.4219, 0
86.4375, 0
86.4531, 0
86.4688, 0
86.4844, 0
86.5, 0
86.5156, 0
86.5312, 0
86.5469, 0
86.5625, 0
86.5781, 0
86.5938, 0
86.6094, 0
86.625, 0
86.6406, 0
86.6562, 0
86.6719, 0
86.6875, 0
86.7031, 0
86.7188, 0
86.7344, 0
86.75, 0
86.7656, 0
86.7812, 0
86.7969, 0
86.8125, 0
86.8281, 0
86.8438, 0
86.8594, 0
86.875, 0
86.8906, 0
86.9062, 0
86.9219, 0
86.9375, 0
86.9531, 0
86.9688, 0
86.9844, 0
87, 0
87.0156, 0
87.0312, 0
87.0469, 0
87.0625, 0
87.0781, 0
87.0938, 0
87.1094, 0
87.125, 0
87.1406, 0
87.1562, 0
87.1719, 0
87.1875, 0
87.2031, 0
87.2188, 0
87.2344, 0
87.25, 0
87.2656, 0
87.2812, 0
87.2969, 0
87.3125, 0
87.3281, 0
87.3438, 0
87.3594, 0
87.375, 0
87.3906, 0
87.4062, 0
87.4219, 0
87.4375, 0
87.4531, 0
87.4688, 0
87.4844, 0
87.5, 0
87.5156, 0
87.5312, 0
87.5469, 0
87.5625, 0
87.5781, 0
87.5938, 0
87.6094, 0
87.625, 0
87.6406, 0
87.6562, 0
87.6719, 0
87.6875, 0
87.7031, 0
87.7188, 0
87.7344, 0
87.75, 0
87.7656, 0
87.7812, 0
87.7969, 0
87.8125, 0
87.8281, 0
87.8438, 0
87.8594, 0
87.875, 0
87.8906, 0
87.9062, 0
87.9219, 0
87.9375, 0
87.9531, 0
87.9688, 0
87.9844, 0
88, 0
88.0156, 0
88.0312, 0
88.0469, 0
88.0625, 0
88.0781, 0
88.0938, 0
88.1094, 0
88.125, 0
88.1406, 0
88.1562, 0
88.1719, 0
88.1875, 0
88.2031, 0
88.2188, 0
88.2344, 0
88.25, 0
88.2656, 0
88.2812, 0
88.2969, 0
88.3125, 0
88.3281, 0
88.3438, 0
88.3594, 0
88.375, 0
88.3906, 0
88.4062, 0
88.4219, 0
88.4375, 0
88.4531, 0
88.4688, 0
88.4844, 0
88.5, 0
88.5156, 0
88.5312, 0
88.5469, 0
88.5625, 0
88.5781, 0
88.5938, 0
88.6094, 0
88.625, 0
88.6406, 0
88.6562, 0
88.6719, 0
88.6875, 0
88.7031, 0
88.7188, 0
88.7344, 0
88.75, 0
88.7656, 0
88.7812, 0
88.7969, 0
88.8125, 0
88.8281, 0
88.8438, 0
88.8594, 0
88.875, 0
88.8906, 0
88.9062, 0
88.9219, 0
88.9375, 0
88.9531, 0
88.9688, 0
88.9844, 0
89, 0
89.0156, 0
89.0312, 0
89.0469, 0
89.0625, 0
89.0781, 0
89.0938, 0
89.1094, 0
89.125, 0
89.1406, 0
89.1562, 0
89.1719, 0
89.1875, 0
89.2031, 0
89.2188, 0
89.2344, 0
89.25, 0
89.2656, 0
89.2812, 0
89.2969, 0
89.3125, 0
89.3281, 0
89.3438, 0
89.3594, 0
89.375, 0
89.3906, 0
89.4062, 0
89.4219, 0
89.4375, 0
89.4531, 0
89.4688, 0
89.4844, 0
89.5, 0
89.5156, 0
89.5312, 0
89.5469, 0
89.5625, 0
89.5781, 0
89.5938, 0
89.6094, 0
89.625, 0
89.6406, 0
89.6562, 0
89.6719, 0
89.6875, 0
89.7031, 0
89.7188, 0
89.7344, 0
89.75, 0
89.7656, 0
89.7812, 0
89.7969, 0
89.8125, 0
89.8281, 0
89.8438, 0
89.8594, 0
89.875, 0
89.8906, 0
89.9062, 0
89.9219, 0
89.9375, 0
89.9531, 0
89.9688, 0
89.9844, 0
90, 0
90.0156, 0
90.0312, 0
90.0469, 0
90.0625, 0
90.0781, 0
90.0938, 0
90.1094, 0
90.125, 0
90.1406, 0
90.1562, 0
90.1719, 0
90.1875, 0
90.2031, 0
90.2188, 0
90.2344, 0
90.25, 0
90.2656, 0
90.2812, 0
90.2969, 0
90.3125, 0
90.3281, 0
90.3438, 0
90.3594, 0
90.375, 0
90.3906, 0
90.4062, 0
90.4219, 0
90.4375, 0
90.4531, 0
90.4688, 0
90.4844, 0
90.5, 0
90.5156, 0
90.5312, 0
90.5469, 0
90.5625, 0
90.5781, 0
90.5938, 0
90.6094, 0
90.625, 0
90.6406, 0
90.6562, 0
90.6719, 0
90.6875, 0
90.7031, 0
90.7188, 0
90.7344, 0
90.75, 0
90.7656, 0
90.7812, 0
90.7969, 0
90.8125, 0
90.8281, 0
90.8438, 0
90.8594, 0
90.875, 0
90.8906, 0
90.9062, 0
90.9219, 0
90.9375, 0
90.9531, 0
90.9688, 0
90.9844, 0
91, 0
91.0156, 0
91.0312, 0
91.0469, 0
91.0625, 0
91.0781, 0
91.0938, 0
91.1094, 0
91.125, 0
91.1406, 0
91.1562, 0
91.1719, 0
91.1875, 0
91.2031, 0
91.2188, 0
91.2344, 0
91.25, 0
91.2656, 0
91.2812, 0
91.2969, 0
91.3125, 0
91.3281, 0
91.3438, 0
91.3594, 0
91.375, 0
91.3906, 0
91.4062, 0
91.4219, 0
91.4375, 0
91.4531, 0
91.4688, 0
91.4844, 0
91.5, 0
91.5156, 0
91.5312, 0
91.5469, 0
91.5625, 0
91.5781, 0
91.5938, 0
91.6094, 0
91.625, 0
91.6406, 0
91.6562, 0
91.6719, 0
91.6875, 0
91.7031, 0
91.7188, 0
91.7344, 0
91.75, 0
91.7656, 0
91.7812, 0
91.7969, 0
91.8125, 0
91.8281, 0
91.8438, 0
91.8594, 0
91.875, 0
91.8906, 0
91.9062, 0
91.9219, 0
91.9375, 0
91.9531, 0
91.9688, 0
91.9844, 0
92, 0
92.0156, 0
92.0312, 0
92.0469, 0
92.0625, 0
92.0781, 0
92.0938, 0
92.1094, 0
92.125, 0
92.1406, 0
92.1562, 0
92.1719, 0
92.1875, 0
92.2031, 0
92.2188, 0
92.2344, 0
92.25, 0
92.2656, 0
92.2812, 0
92.2969, 0
92.3125, 0
92.3281, 0
92.3438, 0
92.3594, 0
92.375, 0
92.3906, 0
92.4062, 0
92.4219, 0
92.4375, 0
92.4531, 0
92.4688, 0
92.4844, 0
92.5, 0
92.5156, 0
92.5312, 0
92.5469, 0
92.5625, 0
92.5781, 0
92.5938, 0
92.6094, 0
92.625, 0
92.6406, 0
92.6562, 0
92.6719, 0
92.6875, 0
92.7031, 0
92.7188, 0
92.7344, 0
92.75, 0
92.7656, 0
92.7812, 0
92.7969, 0
92.8125, 0
92.8281, 0
92.8438, 0
92.8594, 0
92.875, 0
92.8906, 0
92.9062, 0
92.9219, 0
92.9375, 0
92.9531, 0
92.9688, 0
92.9844, 0
93, 0
93.0156, 0
93.0312, 0
93.0469, 0
93.0625, 0
93.0781, 0
93.0938, 0
93.1094, 0
93.125, 0
93.1406, 0
93.1562, 0
93.1719, 0
93.1875, 0
93.2031, 0
93.2188, 0
93.2344, 0
93.25, 0
93.2656, 0
93.2812, 0
93.2969, 0
93.3125, 0
93.3281, 0
93.3438, 0
93.3594, 0
93.375, 0
93.3906, 0
93.4062, 0
93.4219, 0
93.4375, 0
93.4531, 0
93.4688, 0
93.4844, 0
93.5, 0
93.5156, 0
93.5312, 0
93.5469, 0
93.5625, 0
93.5781, 0
93.5938, 0
93.6094, 0
93.625, 0
93.6406, 0
93.6562, 0
93.6719, 0
93.6875, 0
93.7031, 0
93.7188, 0
93.7344, 0
93.75, 0
93.7656, 0
93.7812, 0
93.7969, 0
93.8125, 0
93.8281, 0
93.8438, 0
93.8594, 0
93.875, 0
93.8906, 0
93.9062, 0
93.9219, 0
93.9375, 0
93.9531, 0
93.9688, 0
93.9844, 0
94, 0
94.0156, 0
94.0312, 0
94.0469, 0
94.0625, 0
94.0781, 0
94.0938, 0
94.1094, 0
94.125, 0
94.1406, 0
94.1562, 0
94.1719, 0
94.1875, 0
94.2031, 0
94.2188, 0
94.2344, 0
94.25, 0
94.2656, 0
94.2812, 0
94.2969, 0
94.3125, 0
94.3281, 0
94.3438, 0
94.3594, 0
94.375, 0
94.3906, 0
94.4062, 0
94.4219, 0
94.4375, 0
94.4531, 0
94.4688, 0
94.4844, 0
94.5, 0
94.5156, 0
94.5312, 0
94.5469, 0
94.5625, 0
94.5781, 0
94.5938, 0
94.6094, 0
94.625, 0
94.6406, 0
94.6562, 0
94.6719, 0
94.6875, 0
94.7031, 0
94.7188, 0
94.7344, 0
94.75, 0
94.7656, 0
94.7812, 0
94.7969, 0
94.8125, 0
94.8281, 0
94.8438, 0
94.8594, 0
94.875, 0
94.8906, 0
94.9062, 0
94.9219, 0
94.9375, 0
94.9531, 0
94.9688, 0
94.9844, 0
95, 0
95.0156, 0
95.0312, 0
95.0469, 0
95.0625, 0
95.0781, 0
95.0938, 0
95.1094, 0
95.125, 0
95.1406, 0
95.1562, 0
95.1719, 0
95.1875, 0
95.2031, 0
95.2188, 0
95.2344, 0
95.25, 0
95.2656, 0
95.2812, 0
95.2969, 0
95.3125, 0
95.3281, 0
95.3438, 0
95.3594, 0
95.375, 0
95.3906, 0
95.4062, 0
95.4219, 0
95.4375, 0
95.4531, 0
95.4688, 0
95.4844, 0
95.5, 0
95.5156, 0
95.5312, 0
95.5469, 0
95.5625, 0
95.5781, 0
95.5938, 0
95.6094, 0
95.625, 0
95.6406, 0
95.6562, 0
95.6719, 0
95.6875, 0
95.7031, 0
95.7188, 0
95.7344, 0
95.75, 0
95.7656, 0
95.7812, 0
95.7969, 0
95.8125, 0
95.8281, 0
95.8438, 0
95.8594, 0
95.875, 0
95.8906, 0
95.9062, 0
95.9219, 0
95.9375, 0
95.9531, 0
95.9688, 0
95.9844, 0
96, 0
96.0156, 0
96.0312, 0
96.0469, 0
96.0625, 0
96.0781, 0
96.0938, 0
96.1094, 0
96.125, 0
96.1406, 0
96.1562, 0
96.1719, 0
96.1875, 0
96.2031, 0
96.2188, 0
96.2344, 0
96.25, 0
96.2656, 0
96.2812, 0
96.2969, 0
96.3125, 0
96.3281, 0
96.3438, 0
96.3594, 0
96.375, 0
96.3906, 0
96.4062, 0
96.4219, 0
96.4375, 0
96.4531, 0
96.4688, 0
96.4844, 0
96.5, 0
96.5156, 0
96.5312, 0
96.5469, 0
96.5625, 0
96.5781, 0
96.5938, 0
96.6094, 0
96.625, 0
96.6406, 0
96.6562, 0
96.6719, 0
96.6875, 0
96.7031, 0
96.7188, 0
96.7344, 0
96.75, 0
96.7656, 0
96.7812, 0
96.7969, 0
96.8125, 0
96.8281, 0
96.8438, 0
96.8594, 0
96.875, 0
96.8906, 0
96.9062, 0
96.9219, 0
96.9375, 0
96.9531, 0
96.9688, 0
96.9844, 0
97, 0
97.0156, 0
97.0312, 0
97.0469, 0
97.0625, 0
97.0781, 0
97.0938, 0
97.1094, 0
97.125, 0
97.1406, 0
97.1562, 0
97.1719, 0
97.1875, 0
97.2031, 0
97.2188, 0
97.2344, 0
97.25, 0
97.2656, 0
97.2812, 0
97.2969, 0
97.3125, 0
97.3281, 0
97.3438, 0
97.3594, 0
97.375, 0
97.3906, 0
97.4062, 0
97.4219, 0
97.4375, 0
97.4531, 0
97.4688, 0
97.4844, 0
97.5, 0
97.5156, 0
97.5312, 0
97.5469, 0
97.5625, 0
97.5781, 0
97.5938, 0
97.6094, 0
97.625, 0
97.6406, 0
97.6562, 0
97.6719, 0
97.6875, 0
97.7031, 0
97.7188, 0
97.7344, 0
97.75, 0
97.7656, 0
97.7812, 0
97.7969, 0
97.8125, 0
97.8281, 0
97.8438, 0
97.8594, 0
97.875, 0
97.8906, 0
97.9062, 0
97.9219, 0
97.9375, 0
97.9531, 0
97.9688, 0
97.9844, 0
98, 0
98.0156, 0
98.0312, 0
98.0469, 0
98.0625, 0
98.0781, 0
98.0938, 0
98.1094, 0
98.125, 0
98.1406, 0
98.1562, 0
98.1719, 0
98.1875, 0
98.2031, 0
98.2188, 0
98.2344, 0
98.25, 0
98.2656, 0
98.2812, 0
98.2969, 0
98.3125, 0
98.3281, 0
98.3438, 0
98.3594, 0
98.375, 0
98.3906, 0
98.4062, 0
98.4219, 0
98.4375, 0
98.4531, 0
98.4688, 0
98.4844, 0
98.5, 0
98.5156, 0
98.5312, 0
98.5469, 0
98.5625, 0
98.5781, 0
98.5938, 0
98.6094, 0
98.625, 0
98.6406, 0
98.6562, 0
98.6719, 0
98.6875, 0
98.7031, 0
98.7188, 0
98.7344, 0
98.75, 0
98.7656, 0
98.7812, 0
98.7969, 0
98.8125, 0
98.8281, 0
98.8438, 0
98.8594, 0
98.875, 0
98.8906, 0
98.9062, 0
98.9219, 0
98.9375, 0
98.9531, 0
98.9688, 0
98.9844, 0
99, 0
99.0156, 0
99.0312, 0
99.0469, 0
99.0625, 0
99.0781, 0
99.0938, 0
99.1094, 0
99.125, 0
99.1406, 0
99.1562, 0
99.1719, 0
99.1875, 0
99.2031, 0
99.2188, 0
99.2344, 0
99.25, 0
99.2656, 0
99.2812, 0
99.2969, 0
99.3125, 0
99.3281, 0
99.3438, 0
99.3594, 0
99.375, 0
99.3906, 0
99.4062, 0
99.4219, 0
99.4375, 0
99.4531, 0
99.4688, 0
99.4844, 0
99.5, 0
99.5156, 0
99.5312, 0
99.5469, 0
99.5625, 0
99.5781, 0
99.5938, 0
99.6094, 0
99.625, 0
99.6406, 0
99.6562, 0
99.6719, 0
99.6875, 0
99.7031, 0
99.7188, 0
99.7344, 0
99.75, 0
99.7656, 0
99.7812, 0
99.7969, 0
99.8125, 0
99.8281, 0
99.8438, 0
99.8594, 0
99.875, 0
99.8906, 0
99.9062, 0
99.9219, 0
99.9375, 0
99.9531, 0
99.9688, 0
99.9844, 0
100, 0
